trial_order,id,condition,correct,RT
100,50198,condition_a,True,501.95783120598537
101,50198,condition_b,True,186.76889755060571
102,50198,baseline,False,293.31582374994747
103,50198,condition_b,True,303.5874205777649
104,50198,condition_b,True,289.85564990277214
105,50198,baseline,True,329.49644813999845
106,50198,condition_b,False,467.09280181363033
107,50198,condition_a,False,289.40336037877927
108,50198,condition_a,False,190.40683269822216
109,50198,condition_a,True,571.7665353063439
110,50198,baseline,True,178.65507373193262
111,50198,condition_b,True,261.2059069820773
112,50198,condition_a,True,328.459286468367
113,50198,condition_a,True,488.9761968564693
114,50198,condition_b,True,322.99941790747795
115,50198,condition_a,True,576.4931466743303
116,50198,baseline,True,94.93686771912816
117,50198,baseline,True,461.7472160190457
118,50198,baseline,True,399.0208848269549
119,50198,baseline,False,393.4875712720202
0,54594,condition_a,True,2096.6859376029365
1,54594,condition_a,True,379.8285756998185
2,54594,condition_a,False,333.8983293300729
3,54594,condition_a,True,1358.0526032306102
4,54594,baseline,True,136.76197801297673
5,54594,condition_a,False,873.0698376617219
6,54594,baseline,True,1084.1291050386624
7,54594,condition_a,True,517.0198340744703
8,54594,baseline,True,633.1619068587942
9,54594,baseline,True,557.1107478262588
10,54594,baseline,True,416.39504486392593
11,54594,condition_a,True,807.5981221683584
12,54594,baseline,False,816.4162956406694
13,54594,condition_a,True,1028.6956050013323
14,54594,condition_a,True,288.6873496127309
15,54594,baseline,True,177.4865796043409
16,54594,baseline,False,634.4315332110434
17,54594,baseline,True,242.49932193712323
18,54594,baseline,True,310.60527170172503
19,54594,condition_a,True,2370.7972406534573
20,54594,baseline,True,564.6889290059634
21,54594,condition_b,True,292.8942962652941
22,54594,condition_b,True,426.913666877584
23,54594,baseline,False,451.7623547821735
24,54594,condition_a,True,905.3461228800064
25,54594,condition_b,True,514.9315378010002
26,54594,condition_a,True,1416.4595345696862
27,54594,condition_a,True,777.2224396886231
28,54594,baseline,False,670.3485895452551
29,54594,condition_b,True,397.6398599592989
30,54594,condition_a,True,1075.314833118563
31,54594,condition_a,True,1039.3920872572337
32,54594,baseline,True,389.2768306115793
33,54594,condition_a,True,1776.7002666068192
34,54594,condition_a,True,889.9480691455346
35,54594,baseline,True,347.0386389688259
36,54594,condition_a,True,1089.4120225663078
37,54594,condition_a,True,662.7973150995892
38,54594,condition_b,True,369.741064767767
39,54594,condition_b,True,605.9210447248158
40,54594,baseline,True,140.2667027442226
41,54594,baseline,True,403.727141199232
42,54594,condition_a,True,450.8442046664394
43,54594,condition_b,True,216.45011372817785
44,54594,condition_a,True,1168.7180765658752
45,54594,condition_a,True,477.2314118720676
46,54594,condition_a,True,2032.823375943854
47,54594,condition_a,True,927.7509394911606
48,54594,condition_b,True,604.5848125852068
49,54594,condition_a,True,1100.3164110565308
50,54594,baseline,True,274.36554449005416
51,54594,condition_b,True,997.8780553530202
52,54594,baseline,True,809.8882392505494
53,54594,condition_a,True,457.8254265347065
54,54594,baseline,True,338.0369790246534
55,54594,condition_b,True,357.0821998954586
56,54594,condition_a,True,285.29924610816937
57,54594,condition_a,True,807.3060323798787
58,54594,condition_a,False,928.954195107946
59,54594,condition_b,True,239.60702835760395
60,54594,baseline,True,538.0152065238026
61,54594,condition_b,True,507.3970800862832
62,54594,condition_b,True,768.5491510339548
63,54594,baseline,True,605.0180797315267
64,54594,condition_b,True,241.76506698047277
65,54594,condition_b,True,508.9613579720688
66,54594,condition_a,True,820.7734007747939
67,54594,baseline,True,1021.6067692764424
68,54594,condition_a,True,668.2138014480902
69,54594,condition_b,True,227.9004124523926
70,54594,baseline,True,959.7291675238796
71,54594,condition_b,True,1769.277647465365
72,54594,baseline,True,484.5476714812174
73,54594,condition_b,True,689.6754101306387
74,54594,baseline,True,394.01253275059247
75,54594,condition_b,True,776.461147304134
76,54594,condition_b,True,828.4608513333212
77,54594,baseline,True,884.0019417761041
78,54594,condition_b,True,534.632304677777
79,54594,condition_b,True,606.3746164916055
80,54594,condition_b,True,448.639656523808
81,54594,condition_a,True,370.1343780320205
82,54594,condition_b,True,764.4349120488795
83,54594,condition_b,True,776.7872492280217
84,54594,baseline,True,684.3494863553965
85,54594,condition_a,False,638.2167671429056
86,54594,baseline,False,417.1122214633504
87,54594,condition_a,True,525.9034433359474
88,54594,condition_b,False,289.4875732904366
89,54594,baseline,True,401.8737394795988
90,54594,condition_b,True,364.4601913956001
91,54594,condition_a,True,1505.4981594889052
92,54594,condition_b,True,319.6291781371056
93,54594,condition_a,False,754.4570529552539
94,54594,baseline,True,469.73286495042765
95,54594,condition_a,True,1604.7510293058403
96,54594,condition_a,False,322.1882346744782
97,54594,baseline,True,759.84450548419
98,54594,baseline,True,575.1349454964413
99,54594,baseline,False,571.7531798542303
100,54594,baseline,True,877.2628408225303
101,54594,condition_a,False,576.4450490258833
102,54594,condition_b,True,385.27822853031074
103,54594,condition_b,True,967.4280658370044
104,54594,condition_b,True,697.0065903207377
105,54594,baseline,False,848.7682872073269
106,54594,baseline,True,284.6034164732109
107,54594,condition_b,True,255.4656135102268
108,54594,condition_b,True,384.4525274801808
109,54594,condition_b,True,249.77169517305893
110,54594,condition_b,True,958.7065667298956
111,54594,condition_b,True,1244.1408449673509
112,54594,condition_b,True,1354.6923870351825
113,54594,condition_b,True,265.2588196216932
114,54594,baseline,True,515.886829449398
115,54594,baseline,True,631.1770908333721
116,54594,condition_b,True,466.6583161736662
117,54594,condition_b,True,678.418997564125
118,54594,baseline,False,488.9228258311209
119,54594,condition_a,True,765.2699876953981
0,12532,baseline,False,270.7889980426103
1,12532,condition_b,True,439.7219559533369
2,12532,baseline,False,433.5031106887473
3,12532,condition_a,False,1339.2327658318409
4,12532,condition_a,True,1019.4005397545548
5,12532,condition_a,True,549.5826350261451
6,12532,condition_a,True,848.8446715855897
7,12532,condition_b,True,320.74410076953376
8,12532,condition_b,True,398.3073714365112
9,12532,condition_a,False,401.3629650880093
10,12532,condition_b,True,451.7740445121201
11,12532,baseline,True,497.3520383922963
12,12532,baseline,True,236.83583744852635
13,12532,baseline,True,467.3499922248776
14,12532,baseline,True,364.11659076521767
15,12532,condition_a,True,502.0946533782034
16,12532,baseline,True,573.2598874652678
17,12532,condition_b,True,285.27052624929075
18,12532,condition_a,False,518.9857163786894
19,12532,condition_b,True,1037.7779447825133
20,12532,baseline,True,694.9941604931128
21,12532,condition_a,True,545.7947661649343
22,12532,condition_b,True,468.43511719875903
23,12532,condition_b,True,588.0836638000195
24,12532,baseline,True,461.3440123973211
25,12532,baseline,False,615.0213899786368
26,12532,condition_a,True,597.6716045336912
27,12532,baseline,True,747.560421718138
28,12532,baseline,True,315.89029126151405
29,12532,condition_a,True,1844.1262458044107
30,12532,condition_a,True,589.5127992878666
31,12532,condition_b,True,796.7240976782672
32,12532,baseline,True,770.0967711231058
33,12532,condition_a,False,845.3580986938641
34,12532,condition_b,True,687.2050661721565
35,12532,condition_a,False,1150.6609592654504
36,12532,baseline,True,688.2053332707396
37,12532,condition_b,True,269.70632093848883
38,12532,condition_a,True,1402.9657588881576
39,12532,baseline,True,297.0810778232301
40,12532,condition_a,False,895.0133542199799
41,12532,baseline,False,441.5117562581064
42,12532,condition_b,True,208.3628372180152
43,12532,condition_b,True,836.3096315749056
44,12532,condition_b,True,310.2326536598983
45,12532,baseline,True,908.1061856775364
46,12532,condition_a,True,398.5995062234056
47,12532,condition_b,True,708.2831883622603
48,12532,baseline,False,328.09705326177084
49,12532,baseline,True,433.5164781632485
50,12532,condition_a,True,760.0289617347809
51,12532,condition_b,True,318.2452668316501
52,12532,condition_b,True,393.4784511020586
53,12532,baseline,True,750.5409170350273
54,12532,condition_a,True,454.20554697238674
55,12532,baseline,True,218.486477445559
56,12532,baseline,False,370.19096839148585
57,12532,baseline,True,191.25757107892085
58,12532,condition_b,True,464.4679389012143
59,12532,condition_a,True,974.395130477512
60,12532,baseline,True,423.6666249083894
61,12532,condition_b,True,383.1913166618784
62,12532,condition_b,True,1592.715943816755
63,12532,condition_a,True,1092.2886078867798
64,12532,condition_b,True,520.6374396654195
65,12532,condition_a,True,826.8288755569289
66,12532,condition_a,True,1287.166799369679
67,12532,condition_b,True,429.3843241847524
68,12532,baseline,True,420.58165446713457
69,12532,condition_b,True,459.0524295445037
70,12532,condition_a,True,504.7812326402867
71,12532,condition_a,True,2141.4295981827827
72,12532,condition_a,True,1167.8565547747137
73,12532,condition_b,True,242.349901553498
74,12532,condition_b,True,514.4652738097694
75,12532,condition_a,True,469.2708118719377
76,12532,condition_a,True,832.7347691637164
77,12532,baseline,True,563.6109554210633
78,12532,condition_b,True,451.6958159851482
79,12532,condition_a,True,557.9356547239813
80,12532,baseline,True,224.4775822380861
81,12532,condition_a,True,749.1287049207223
82,12532,condition_a,True,967.729732636196
83,12532,baseline,True,527.889949669325
84,12532,baseline,True,1316.6955234103316
85,12532,condition_b,True,404.1779072212384
86,12532,condition_a,True,680.8402312046213
87,12532,baseline,True,510.9511960992361
88,12532,condition_b,True,382.03049806755024
89,12532,baseline,True,500.28554586214045
90,12532,baseline,True,718.1127494987923
91,12532,condition_a,True,511.0227398146832
92,12532,baseline,True,745.5256340875611
93,12532,condition_a,False,546.7684946697956
94,12532,baseline,True,881.234368138564
95,12532,condition_b,True,982.0141497446724
96,12532,baseline,True,473.91583511224593
97,12532,condition_a,False,333.08117698916533
98,12532,condition_b,True,594.5592193342059
99,12532,condition_b,True,281.18047310203025
100,12532,condition_a,True,538.9567469285311
101,12532,condition_b,True,549.558233320524
102,12532,baseline,True,407.8270804965716
103,12532,condition_b,True,525.3381837198373
104,12532,condition_a,False,703.5900489436951
105,12532,baseline,True,386.0265034225905
106,12532,baseline,True,564.5156536462282
107,12532,condition_a,False,469.4701143182313
108,12532,condition_b,True,221.71714386449128
109,12532,condition_a,True,1057.0800569296318
110,12532,condition_b,True,541.1661275097455
111,12532,condition_a,True,1033.2504378541594
112,12532,baseline,True,476.5691465212005
113,12532,condition_b,True,624.3333459444589
114,12532,condition_b,True,374.9852720909679
115,12532,condition_b,True,777.4415714703983
116,12532,condition_b,True,314.87482287325827
117,12532,baseline,True,773.4745599769909
118,12532,condition_a,False,464.2084021992644
119,12532,condition_b,True,427.13039085399714
0,89054,condition_b,True,342.5610696341299
1,89054,baseline,False,320.20447297851075
2,89054,condition_b,True,763.3139132678747
3,89054,baseline,True,709.8426445439716
4,89054,condition_a,True,578.3464607859414
5,89054,condition_b,True,416.0229006558256
6,89054,condition_a,False,254.71484265375173
7,89054,condition_b,True,466.269407480833
8,89054,condition_b,True,266.9975836310117
9,89054,baseline,True,539.7670533238957
10,89054,baseline,False,906.4017884476764
11,89054,condition_a,True,801.3934617410406
12,89054,condition_b,True,243.75082617057728
13,89054,condition_b,False,138.90825280020167
14,89054,condition_a,True,864.1012538404784
15,89054,baseline,True,542.008261500822
16,89054,condition_a,True,352.99875652841973
17,89054,condition_a,False,389.141182192209
18,89054,condition_b,True,364.413403872964
19,89054,condition_b,True,203.14864726718696
20,89054,condition_a,True,636.0426591191723
21,89054,condition_a,False,951.0947782834264
22,89054,condition_a,True,203.66594860489477
23,89054,baseline,True,305.14094929649474
24,89054,baseline,True,140.78324444933224
25,89054,condition_a,True,422.20560441017057
26,89054,condition_a,True,399.6465578775636
27,89054,condition_a,False,455.9578238971519
28,89054,condition_a,True,671.257577433852
29,89054,condition_b,True,322.1595605421771
30,89054,baseline,True,647.7779293365206
31,89054,baseline,False,355.33794883755013
32,89054,condition_a,True,817.6327834589512
33,89054,condition_b,True,206.6343539314787
34,89054,condition_b,True,469.7646429248352
35,89054,condition_a,True,1084.1704053876188
36,89054,condition_b,True,172.92776018857947
37,89054,condition_b,False,225.945945466078
38,89054,condition_b,False,193.4975171755616
39,89054,condition_a,True,465.7001524924702
40,89054,baseline,True,141.6384980060387
41,89054,condition_a,True,449.1730208726314
42,89054,baseline,True,263.169925204329
43,89054,baseline,True,271.6468615588206
44,89054,condition_a,False,615.1870782099975
45,89054,condition_b,True,236.87107163419208
46,89054,condition_a,True,472.35667084846375
47,89054,baseline,True,248.51828881217625
48,89054,condition_b,True,235.1483484300634
49,89054,baseline,True,290.11319338350535
50,89054,baseline,True,534.6068736704688
51,89054,condition_a,True,241.56380176512076
52,89054,baseline,True,271.9939248978522
53,89054,condition_b,True,254.26966709545505
54,89054,condition_a,False,1387.8230353384424
55,89054,condition_b,True,250.1454728417698
56,89054,condition_b,True,803.1134545527362
57,89054,condition_a,True,401.3314911447185
58,89054,baseline,True,269.3334155359689
59,89054,baseline,False,337.009079130854
60,89054,baseline,True,180.05210028967795
61,89054,baseline,True,87.8326231734095
62,89054,baseline,True,472.22762098492046
63,89054,condition_b,True,294.5848611098899
64,89054,baseline,True,353.0072452749897
65,89054,condition_a,True,376.4164675186614
66,89054,condition_b,True,221.26752475041857
67,89054,baseline,True,317.50393441360706
68,89054,baseline,False,410.4176281489188
69,89054,baseline,True,266.74617443250315
70,89054,condition_b,True,287.16253817046385
71,89054,condition_b,True,215.99877083387628
72,89054,baseline,True,575.6688150776074
73,89054,baseline,True,668.1019341629823
74,89054,baseline,True,158.48996805400026
75,89054,baseline,True,435.4006446098352
76,89054,baseline,True,521.2910329270499
77,89054,condition_b,True,359.0190477410081
78,89054,baseline,True,879.6439444811832
79,89054,condition_b,True,307.4413306092906
80,89054,condition_a,True,629.2142618282712
81,89054,condition_b,True,512.6987103298932
82,89054,baseline,True,292.3924329991908
83,89054,baseline,True,229.99627029345447
84,89054,condition_a,True,255.55763961204983
85,89054,condition_a,False,312.95901155778307
86,89054,condition_b,True,339.98198104991826
87,89054,condition_b,True,357.0620946132664
88,89054,condition_a,False,391.71891317854926
89,89054,condition_a,True,839.2271803976654
90,89054,condition_a,True,1047.62181711916
91,89054,condition_b,True,169.28483980963824
92,89054,condition_b,True,188.1195201090358
93,89054,condition_a,True,513.2818744632159
94,89054,condition_a,True,478.0391097972695
95,89054,condition_b,False,719.8449604951547
96,89054,condition_b,True,175.26749929387066
97,89054,condition_b,True,425.2948372972214
98,89054,baseline,True,173.3683673615336
99,89054,condition_b,True,1126.391723375404
100,89054,baseline,True,270.86008416234927
101,89054,condition_b,True,260.1142976231287
102,89054,baseline,True,308.50718499667323
103,89054,condition_a,True,551.925583980082
104,89054,condition_a,True,870.1984407624641
105,89054,condition_a,False,496.4888676426513
106,89054,baseline,True,561.6229194775257
107,89054,condition_a,True,428.7229725455029
108,89054,baseline,True,303.5919468659922
109,89054,condition_a,False,514.8138522782629
110,89054,condition_a,True,564.656369386589
111,89054,condition_b,True,221.2268858982054
112,89054,condition_a,True,465.4804447455968
113,89054,condition_a,True,916.5278092778284
114,89054,baseline,False,717.8768056914536
115,89054,condition_a,False,579.6327567646078
116,89054,condition_b,True,268.4744286230716
117,89054,condition_b,True,214.91321910835305
118,89054,baseline,False,240.36603842545756
119,89054,condition_b,True,350.6123630429093
0,17331,condition_b,True,192.94173771119304
1,17331,condition_a,False,746.2348329363883
2,17331,condition_b,True,199.02912824319924
3,17331,condition_b,True,252.23259889419543
4,17331,condition_b,True,245.65838506154907
5,17331,condition_b,True,214.4515239784156
6,17331,condition_b,True,311.48652900391363
7,17331,baseline,True,284.6224257494591
8,17331,condition_b,True,287.94297683756315
9,17331,condition_a,True,933.7027133811108
10,17331,baseline,True,259.6666691314219
11,17331,condition_a,False,1372.358358649902
12,17331,baseline,True,166.9538361073215
13,17331,condition_b,True,215.64382212872235
14,17331,condition_b,True,208.18458558086692
15,17331,condition_a,False,382.4283420181173
16,17331,baseline,True,701.5605635417677
17,17331,condition_b,True,187.5542547627485
18,17331,baseline,True,499.4825927239949
19,17331,condition_a,True,586.3961223014954
20,17331,condition_a,True,677.3020361801463
21,17331,baseline,False,161.52381610377356
22,17331,condition_a,False,1955.107120662721
23,17331,baseline,True,347.267677637214
24,17331,condition_b,True,294.2331034249761
25,17331,condition_a,True,323.7892464895422
26,17331,condition_b,True,325.58915319657297
27,17331,baseline,True,760.3758081540765
28,17331,condition_b,True,281.1221513447612
29,17331,baseline,True,443.8963817528961
30,17331,condition_a,True,425.2484004833808
31,17331,condition_a,False,1267.801792732026
32,17331,condition_a,True,583.5647461458752
33,17331,condition_b,True,283.25066553239907
34,17331,condition_b,True,342.52956081034813
35,17331,baseline,True,406.8784241965132
36,17331,condition_b,True,512.5970644267935
37,17331,condition_a,True,901.7481115319044
38,17331,baseline,True,269.43081584368167
39,17331,condition_a,True,301.75810032300666
40,17331,baseline,True,296.9484824331906
41,17331,condition_a,True,382.24352826272553
42,17331,condition_a,True,719.8760902574807
43,17331,condition_b,True,622.529008943893
44,17331,condition_a,True,751.5011563888584
45,17331,baseline,True,300.9496606765468
46,17331,condition_a,False,472.7289653576857
47,17331,condition_b,True,144.8453392787712
48,17331,baseline,True,293.0520648851276
49,17331,baseline,False,571.5697074381912
50,17331,condition_b,True,482.8953299762548
51,17331,condition_b,True,425.083116324386
52,17331,condition_a,True,501.02505862681625
53,17331,condition_a,True,682.633028006127
54,17331,baseline,True,449.2121239234063
55,17331,condition_b,True,276.04321102267374
56,17331,condition_b,True,391.0339999412575
57,17331,baseline,True,447.1502582795363
58,17331,baseline,True,260.83187017035505
59,17331,condition_a,True,754.5755655740758
60,17331,baseline,True,435.17681178627663
61,17331,condition_a,False,351.1675932257265
62,17331,condition_b,True,312.21005196153175
63,17331,baseline,True,158.04260615297218
64,17331,condition_b,False,161.05911951285464
65,17331,baseline,True,374.6048652681007
66,17331,condition_a,False,1144.289920402451
67,17331,baseline,True,350.3733940743853
68,17331,baseline,True,203.746766306697
69,17331,condition_a,False,356.1742454818696
70,17331,condition_a,True,444.23002539714753
71,17331,baseline,True,678.501541269914
72,17331,baseline,False,573.1188981384252
73,17331,condition_b,True,237.0351271110305
74,17331,condition_b,True,150.24970600129947
75,17331,baseline,True,251.99743082416208
76,17331,condition_a,True,1489.8010502169443
77,17331,baseline,True,594.5127282275068
78,17331,condition_a,True,143.34173662877467
79,17331,condition_a,True,558.8377022488
80,17331,condition_a,True,686.8956716608345
81,17331,condition_b,True,509.5271769132082
82,17331,baseline,True,508.5075763911847
83,17331,condition_b,True,478.69282843421394
84,17331,condition_b,True,548.2790283244352
85,17331,condition_a,True,857.9723145312123
86,17331,baseline,True,869.4450524525158
87,17331,condition_a,True,749.6151542449861
88,17331,condition_b,True,234.1075280742477
89,17331,condition_b,True,402.0708150917304
90,17331,condition_a,False,673.5219357614931
91,17331,baseline,True,497.65421208405365
92,17331,baseline,True,155.215580909367
93,17331,condition_b,True,400.1272028539407
94,17331,condition_a,False,491.620895513204
95,17331,condition_a,True,992.0598317264012
96,17331,condition_a,True,720.2262506779263
97,17331,condition_a,True,838.7997208910862
98,17331,baseline,True,284.04461129945514
99,17331,baseline,True,305.4504747630575
100,17331,baseline,True,202.9160641908
101,17331,condition_b,True,549.2663473532192
102,17331,baseline,True,448.7969297745881
103,17331,baseline,False,198.170566365144
104,17331,condition_a,True,993.1219956882384
105,17331,baseline,True,248.7565553864453
106,17331,baseline,True,619.8917147456796
107,17331,condition_b,True,441.2914388850273
108,17331,condition_a,True,805.4584834232509
109,17331,baseline,False,289.21813592784866
110,17331,condition_a,True,496.749316203382
111,17331,condition_a,True,277.11658433906933
112,17331,condition_b,True,215.8015142523044
113,17331,condition_b,True,520.0275936628824
114,17331,baseline,True,709.1201468411476
115,17331,condition_b,True,493.3515040358382
116,17331,condition_a,True,1066.106698070224
117,17331,condition_b,True,262.7696956336649
118,17331,condition_b,True,146.43613786153574
119,17331,condition_b,True,194.7942205827526
0,93008,baseline,True,159.2993109587481
1,93008,baseline,True,252.5798551788092
2,93008,condition_a,True,123.09792941955652
3,93008,baseline,False,267.4240935613004
4,93008,condition_a,True,764.3743275730378
5,93008,condition_a,True,215.3839516319828
6,93008,condition_b,True,220.05600602560895
7,93008,condition_b,True,101.52005713167566
8,93008,condition_b,True,209.58708413273385
9,93008,condition_b,True,278.28455958184094
10,93008,condition_b,True,137.75392322437062
11,93008,baseline,True,360.3235375862132
12,93008,condition_a,True,356.09498437721714
13,93008,baseline,True,223.8402312595275
14,93008,baseline,True,218.92108593068764
15,93008,condition_a,False,99.14515139024674
16,93008,baseline,True,142.79225750288174
17,93008,baseline,True,372.6980544959594
18,93008,condition_a,True,386.5866529063128
19,93008,condition_b,True,254.97011520173643
20,93008,condition_b,True,209.3480037572517
21,93008,condition_b,True,367.9195762702119
22,93008,condition_a,False,476.03680983409305
23,93008,condition_a,True,294.2646879715432
24,93008,condition_a,True,133.60839824813914
25,93008,condition_b,True,169.45130611610688
26,93008,baseline,True,254.39065022479585
27,93008,baseline,False,112.75928803197888
28,93008,baseline,True,266.35805124448484
29,93008,condition_b,True,103.66046299805338
30,93008,condition_a,True,333.123730642476
31,93008,condition_b,True,106.50906194818631
32,93008,condition_a,True,305.6505019246497
33,93008,condition_b,True,469.9490715364207
34,93008,condition_a,True,103.63502288039284
35,93008,condition_a,True,373.0143089991778
36,93008,condition_a,True,314.3760834542587
37,93008,condition_b,True,158.64805704389917
38,93008,condition_a,True,634.0520845000344
39,93008,baseline,True,74.44836335491202
40,93008,condition_a,False,191.01482543534388
41,93008,condition_b,True,281.02799592519693
42,93008,condition_b,True,352.78552234157223
43,93008,condition_b,True,269.3104058210509
44,93008,baseline,False,213.62688135758697
45,93008,condition_a,False,175.39045287571744
46,93008,condition_a,True,343.50227887443896
47,93008,condition_a,True,208.20646456427724
48,93008,condition_a,True,427.2390349798905
49,93008,condition_a,True,739.0094461056408
50,93008,baseline,True,304.9306341361616
51,93008,condition_b,True,478.10307859608326
52,93008,condition_b,True,186.2452568750544
53,93008,condition_a,True,205.5256876001932
54,93008,condition_b,True,133.72842269781313
55,93008,baseline,True,71.30457544324163
56,93008,condition_b,True,238.20566904878848
57,93008,condition_a,True,574.7505957215724
58,93008,condition_b,True,224.81405670925716
59,93008,condition_a,True,397.77214691138937
60,93008,condition_b,True,162.1148674005706
61,93008,condition_a,True,547.7728670984627
62,93008,condition_b,True,71.54546046032635
63,93008,baseline,True,210.58239730785257
64,93008,condition_a,True,584.1869611440218
65,93008,baseline,True,491.8255417585199
66,93008,baseline,True,229.58053592248888
67,93008,condition_b,True,186.5145132300473
68,93008,condition_a,True,324.9878124906246
69,93008,baseline,True,197.60370252228023
70,93008,baseline,True,310.6225099130903
71,93008,baseline,True,193.12753778832885
72,93008,baseline,True,124.69630804561996
73,93008,condition_a,False,880.3161118823754
74,93008,condition_b,True,166.17417152571437
75,93008,condition_a,True,198.72731075057703
76,93008,baseline,True,196.87517607868168
77,93008,baseline,True,94.34626770850872
78,93008,condition_a,True,542.4146799704125
79,93008,baseline,True,177.20278109469425
80,93008,condition_b,True,221.7872332502725
81,93008,condition_b,True,115.6826622460222
82,93008,baseline,True,214.7656928777853
83,93008,condition_a,True,496.60772879149687
84,93008,condition_b,True,101.17581464402107
85,93008,baseline,True,100.06379074542
86,93008,baseline,True,252.68678620416904
87,93008,baseline,True,941.4542290622112
88,93008,condition_a,False,184.36489382798612
89,93008,condition_b,True,183.89471579926337
90,93008,condition_a,False,398.88221391698977
91,93008,condition_b,True,89.07704060403663
92,93008,condition_b,True,85.16390785594122
93,93008,baseline,True,137.97776853992502
94,93008,condition_a,False,444.2841868775568
95,93008,condition_b,False,460.2033356543151
96,93008,baseline,True,93.86243176413886
97,93008,condition_b,True,109.41735171719108
98,93008,baseline,True,447.36757440951504
99,93008,baseline,True,92.44825993024548
100,93008,baseline,True,238.02454736981863
101,93008,baseline,True,213.54480391142852
102,93008,baseline,False,404.1661914812181
103,93008,condition_b,True,229.245753436544
104,93008,baseline,True,151.49110592536516
105,93008,baseline,True,218.87595942510495
106,93008,condition_b,True,125.750492440081
107,93008,condition_b,True,94.29311275457464
108,93008,baseline,True,293.00056985307475
109,93008,condition_a,False,274.0795275510507
110,93008,condition_a,False,282.9521112900308
111,93008,condition_b,True,57.592217043705865
112,93008,condition_b,True,127.16825584757134
113,93008,condition_a,True,368.3361543764532
114,93008,condition_a,True,230.7637573314278
115,93008,condition_a,False,279.93057083828586
116,93008,baseline,True,298.1899641053513
117,93008,condition_b,True,166.17643269761953
118,93008,condition_a,True,211.14040284467603
119,93008,condition_b,True,273.5205213601822
0,19505,baseline,True,671.3625006673177
1,19505,condition_b,True,673.241309036028
2,19505,condition_b,True,382.8312163791977
3,19505,condition_a,True,819.7051943924316
4,19505,baseline,True,317.5443176178023
5,19505,condition_a,False,787.9653445296773
6,19505,baseline,True,334.4880491226984
7,19505,baseline,True,304.1853445574698
8,19505,condition_b,True,329.0283745938202
9,19505,condition_b,True,478.9290973063808
10,19505,condition_b,True,395.6547995722523
11,19505,condition_b,False,446.75992414904704
12,19505,condition_a,True,1345.5293450562835
13,19505,condition_a,True,731.602433448737
14,19505,baseline,True,315.0642997103645
15,19505,condition_a,True,353.1854606080403
16,19505,condition_a,False,608.3803395770809
17,19505,baseline,True,449.7182791621698
18,19505,condition_b,True,490.4608919022648
19,19505,condition_b,True,746.0234976896558
20,19505,condition_a,True,1405.015811284892
21,19505,baseline,True,1246.220489711524
22,19505,baseline,True,1616.1799471234303
23,19505,condition_b,True,722.903510690111
24,19505,condition_b,True,621.4103090030803
25,19505,condition_a,True,411.4397961907333
26,19505,condition_b,True,650.8074289675717
27,19505,condition_a,True,411.3463578653882
28,19505,baseline,True,785.0222131442175
29,19505,condition_b,True,245.5530575261424
30,19505,condition_b,True,313.0087885962711
31,19505,baseline,False,630.0658519384433
32,19505,baseline,True,359.03593459050586
33,19505,condition_b,False,307.8740959979704
34,19505,condition_b,True,377.22462958936507
35,19505,condition_b,True,777.2436720188226
36,19505,condition_b,True,702.9890585335619
37,19505,condition_b,True,344.5926272345962
38,19505,baseline,True,2942.2643238586684
39,19505,condition_a,False,699.2029158256807
40,19505,baseline,True,1332.0097390291885
41,19505,condition_a,True,384.4864848557041
42,19505,baseline,True,711.0798773648482
43,19505,condition_b,True,400.6732493494867
44,19505,condition_a,True,444.8943658807161
45,19505,baseline,True,841.1550621906771
46,19505,baseline,True,400.1670391739106
47,19505,condition_b,True,405.5497703889047
48,19505,condition_a,True,611.0573630087395
49,19505,baseline,True,626.3022878312328
50,19505,condition_b,True,671.5478488586975
51,19505,baseline,True,675.9752189878096
52,19505,baseline,True,820.3814398887541
53,19505,baseline,True,401.5097593188096
54,19505,condition_a,True,1586.9538375566444
55,19505,condition_a,False,846.7111882296434
56,19505,condition_b,True,429.72159930526846
57,19505,baseline,True,210.85217316742416
58,19505,condition_a,True,358.3488946567178
59,19505,condition_b,True,188.79880222849164
60,19505,condition_a,True,311.0325792515975
61,19505,baseline,False,1101.1545144721467
62,19505,condition_a,True,1364.583541948156
63,19505,condition_a,True,795.1814392021183
64,19505,condition_b,True,1177.816122559692
65,19505,condition_a,True,1269.184458664292
66,19505,baseline,True,831.8142684187077
67,19505,condition_a,True,1612.6044732118633
68,19505,condition_b,True,636.8199618496676
69,19505,baseline,True,583.9103377502089
70,19505,condition_a,True,530.7576137708004
71,19505,condition_a,True,1222.5297177469245
72,19505,condition_a,False,1358.4119283744403
73,19505,baseline,True,1342.783006281953
74,19505,condition_a,True,1078.222927866232
75,19505,condition_a,True,893.8046946369694
76,19505,baseline,True,817.8442690121632
77,19505,condition_a,True,1052.3158011329715
78,19505,condition_b,True,455.2772342152385
79,19505,condition_a,True,1162.301395576118
80,19505,baseline,True,387.26159130488384
81,19505,condition_b,True,307.9016666163122
82,19505,condition_b,True,1331.3357528222757
83,19505,condition_b,True,664.8741080098633
84,19505,condition_a,True,861.5463520175554
85,19505,condition_b,True,249.4909695442308
86,19505,condition_a,False,543.6319001967628
87,19505,baseline,True,1603.2887337605248
88,19505,baseline,True,252.7573920715932
89,19505,baseline,False,307.00387021504133
90,19505,condition_b,True,684.4258793216492
